Year,Month,Quarter,PoliceStation,CrimeCount
2016,12,2016 Q4,Matamata,37
2016,12,2016 Q4,Mataura,4
2016,12,2016 Q4,Matawai,2
2016,12,2016 Q4,Maungaturoto,14
2016,12,2016 Q4,Methven,4
2016,12,2016 Q4,Middlemarch,2
2016,12,2016 Q4,Milton,9
2016,12,2016 Q4,Mokau,4
2016,12,2016 Q4,Morrinsville,39
2016,12,2016 Q4,Mosgiel,26
2016,12,2016 Q4,Motueka,44
2016,12,2016 Q4,Mount Maunganui,78
2016,12,2016 Q4,Mount Wellington,105
2016,12,2016 Q4,Murchison,9
2016,12,2016 Q4,Murupara,12
2016,12,2016 Q4,Naenae,76
2016,12,2016 Q4,Napier,157
2016,12,2016 Q4,National Park,2
2016,12,2016 Q4,Nelson Central,92
2016,12,2016 Q4,New Brighton,121
2016,12,2016 Q4,New Lynn,94
2016,12,2016 Q4,New Plymouth Central,26
2016,12,2016 Q4,Newmarket,93
2016,12,2016 Q4,Ngaruawahia,41
2016,12,2016 Q4,Ngatea,16
2016,12,2016 Q4,Norsewood,3
2016,12,2016 Q4,North Shore Policing Centre,78
2016,12,2016 Q4,Nuhaka,5
2016,12,2016 Q4,Oamaru,46
2016,12,2016 Q4,Ohai,2
2016,12,2016 Q4,Ohakune,3
2016,12,2016 Q4,Okato,8
2016,12,2016 Q4,Omakau,2
2016,12,2016 Q4,Omarama,6
2016,12,2016 Q4,Onehunga,89
2016,12,2016 Q4,Onerahi CPC,21
2016,12,2016 Q4,Opotiki,40
2016,12,2016 Q4,Opunake,9
2016,12,2016 Q4,Orewa,61
2016,12,2016 Q4,Ormiston,148
2016,12,2016 Q4,Otahuhu,183
2016,12,2016 Q4,Otaki,26
2016,12,2016 Q4,Otautau,1
2016,12,2016 Q4,Otorohanga,22
2016,12,2016 Q4,Owaka,2
2016,12,2016 Q4,Oxford,9
2016,12,2016 Q4,Paeroa,23
2016,12,2016 Q4,Pahiatua,13
2016,12,2016 Q4,Paihia,25
2016,12,2016 Q4,Palmerston,1
2016,12,2016 Q4,Palmerston North,171
2016,12,2016 Q4,Papakura,145
2016,12,2016 Q4,Papamoa,47
2016,12,2016 Q4,Papanui,160
2016,12,2016 Q4,Patea,8
2016,12,2016 Q4,Picton,12
2016,12,2016 Q4,Piopio,7
2016,12,2016 Q4,Pleasant Point,6
2016,12,2016 Q4,Pongaroa,2
2016,12,2016 Q4,Ponsonby,68
2016,12,2016 Q4,Porangahau,4
2016,12,2016 Q4,Porirua Central,54
2016,12,2016 Q4,Port Chalmers,2
2016,12,2016 Q4,Portobello,5
2016,12,2016 Q4,Pukekohe,94
2016,12,2016 Q4,Putaruru,28
2016,12,2016 Q4,Queenstown,53
2016,12,2016 Q4,Raetihi,10
2016,12,2016 Q4,Raglan,23
2016,12,2016 Q4,Rakaia,4
2016,12,2016 Q4,Ranfurly,4
2016,12,2016 Q4,Rangiora,43
2016,12,2016 Q4,Rawene,17
2016,12,2016 Q4,Reefton,10
2016,12,2016 Q4,Richmond,79
2016,12,2016 Q4,Riversdale,1
2016,12,2016 Q4,Riverton,11
2016,12,2016 Q4,Rolleston,26
2016,12,2016 Q4,Ross,1
2016,12,2016 Q4,Rotorua,198
2016,12,2016 Q4,Roxburgh,1
2016,12,2016 Q4,Ruakaka,15
2016,12,2016 Q4,Ruatoria,14
2016,12,2016 Q4,Ruawai,5
2016,12,2016 Q4,Russell,9
2016,12,2016 Q4,Shannon,8
2016,12,2016 Q4,St Andrews,2
2016,12,2016 Q4,Stratford,30
2016,12,2016 Q4,Taihape,9
2016,12,2016 Q4,Tairua,9
2016,12,2016 Q4,Takaka,13
2016,12,2016 Q4,Takapuna,65
2016,12,2016 Q4,Taneatua,15
2016,12,2016 Q4,Tapanui,4
2016,12,2016 Q4,Taradale,48
2016,12,2016 Q4,Taumarunui,26
2016,12,2016 Q4,Taupo,97
2016,12,2016 Q4,Tauranga,123
2016,12,2016 Q4,Tauranga South,87
2016,12,2016 Q4,Te Anau,7
2016,12,2016 Q4,Te Araroa,6
2016,12,2016 Q4,Te Aroha,10
2016,12,2016 Q4,Te Awamutu,51
2016,12,2016 Q4,Te Kaha,6
2016,12,2016 Q4,Te Karaka,3
2016,12,2016 Q4,Te Kauwhata,14
2016,12,2016 Q4,Te Kuiti,21
2016,12,2016 Q4,Te Puke,47
2016,12,2016 Q4,Temuka,12
2016,12,2016 Q4,Thames,39
2016,12,2016 Q4,Timaru,74
2016,12,2016 Q4,Tokomaru Bay,6
2016,12,2016 Q4,Tokoroa,66
2016,12,2016 Q4,Tolaga Bay,7
2016,12,2016 Q4,Tuai,1
2016,12,2016 Q4,Tuakau,72
2016,12,2016 Q4,Tuatapere,3
2016,12,2016 Q4,Turangi,32
2016,12,2016 Q4,Twizel,6
2016,12,2016 Q4,Upper Hutt,98
2016,12,2016 Q4,Waiheke Island,28
2016,12,2016 Q4,Waihi,39
2016,12,2016 Q4,Waikari,3
2016,12,2016 Q4,Waikouaiti,3
2016,12,2016 Q4,Waimate,13
2016,12,2016 Q4,Wainuiomata,32
2016,12,2016 Q4,Waiouru,6
2016,12,2016 Q4,Waipawa,17
2016,12,2016 Q4,Waipu,7
2016,12,2016 Q4,Waipukurau,24
2016,12,2016 Q4,Wairoa,33
2016,12,2016 Q4,Waitangirua,95
2016,12,2016 Q4,Waitara,28
2016,12,2016 Q4,Wakefield,6
2016,12,2016 Q4,Wanaka,23
2016,12,2016 Q4,Warkworth,48
2016,12,2016 Q4,Waverley,3
2016,12,2016 Q4,Wellington Central,184
2016,12,2016 Q4,Wellsford,12
2016,12,2016 Q4,Westown,62
2016,12,2016 Q4,Westport,24
2016,12,2016 Q4,Whakatane,81
2016,12,2016 Q4,Whangamata,22
2016,12,2016 Q4,Whanganui,105
2016,12,2016 Q4,Whangaparaoa,40
2016,12,2016 Q4,Whangarei,148
2016,12,2016 Q4,Whitianga,25
2016,12,2016 Q4,Winton,7
2016,12,2016 Q4,Woodville,16
2016,12,2016 Q4,Wyndham,4
2017,1,2017 Q1,Akaroa,14
2017,1,2017 Q1,Alexandra,18
2017,1,2017 Q1,Amberley,11
2017,1,2017 Q1,Arthurs Pass,5
2017,1,2017 Q1,Ashburton,67
2017,1,2017 Q1,Auckland Airport,23
2017,1,2017 Q1,Auckland Central,208
2017,1,2017 Q1,Auckland Harbour Bridge,1
2017,1,2017 Q1,Avondale,126
2017,1,2017 Q1,Balclutha,22
2017,1,2017 Q1,Balmoral,96
2017,1,2017 Q1,Bay View,16
2017,1,2017 Q1,Beachlands CCB,15
2017,1,2017 Q1,Bell Block,13
2017,1,2017 Q1,Benneydale,3
2017,1,2017 Q1,Blenheim,81
2017,1,2017 Q1,Bluff,5
2017,1,2017 Q1,Browns Bay,52
2017,1,2017 Q1,Bulls,15
2017,1,2017 Q1,Cambridge,34
2017,1,2017 Q1,Carterton,19
2017,1,2017 Q1,Cheviot,2
2017,1,2017 Q1,Christchurch,189
2017,1,2017 Q1,Christchurch Airport,8
2017,1,2017 Q1,Christchurch South,113
2017,1,2017 Q1,Clinton,3
2017,1,2017 Q1,Coromandel,20
2017,1,2017 Q1,Cromwell,11
2017,1,2017 Q1,Culverden,4
2017,1,2017 Q1,Dannevirke,36
2017,1,2017 Q1,Darfield,6
2017,1,2017 Q1,Dargaville,45
2017,1,2017 Q1,Dunedin Central,44
2017,1,2017 Q1,Dunedin North,34
2017,1,2017 Q1,Dunedin South,51
2017,1,2017 Q1,Edgecumbe,27
2017,1,2017 Q1,Eketahuna,12
2017,1,2017 Q1,Eltham,8
2017,1,2017 Q1,Fairlie,4
2017,1,2017 Q1,Featherston,15
2017,1,2017 Q1,Feilding,61
2017,1,2017 Q1,Fitzroy CPC,39
2017,1,2017 Q1,Flaxmere,55
2017,1,2017 Q1,Foxton,32
2017,1,2017 Q1,Franz Josef,4
2017,1,2017 Q1,Geraldine,11
2017,1,2017 Q1,Gisborne,162
2017,1,2017 Q1,Glen Innes,105
2017,1,2017 Q1,Glenfield,96
2017,1,2017 Q1,Gore,28
2017,1,2017 Q1,Granity,2
2017,1,2017 Q1,Great Barrier Island,3
2017,1,2017 Q1,Green Island,15
2017,1,2017 Q1,Greymouth,35
2017,1,2017 Q1,Greytown,10
2017,1,2017 Q1,Haast,1
2017,1,2017 Q1,Half-Moon Bay,1
2017,1,2017 Q1,Hamilton Central,242
2017,1,2017 Q1,Hamilton East,97
2017,1,2017 Q1,Hampden,5
2017,1,2017 Q1,Hanmer Springs,2
2017,1,2017 Q1,Hastings,173
2017,1,2017 Q1,Havelock,10
2017,1,2017 Q1,Havelock North,38
2017,1,2017 Q1,Hawera,40
2017,1,2017 Q1,Helensville,31
2017,1,2017 Q1,Henderson,200
2017,1,2017 Q1,Highbury,59
2017,1,2017 Q1,Hikurangi,26
2017,1,2017 Q1,Hokitika,12
2017,1,2017 Q1,Hornby,139
2017,1,2017 Q1,Houhora,10
2017,1,2017 Q1,Howick,124
2017,1,2017 Q1,Huntly,63
2017,1,2017 Q1,Inglewood,10
2017,1,2017 Q1,Invercargill Central,119
2017,1,2017 Q1,Johnsonville,60
2017,1,2017 Q1,Kaeo,19
2017,1,2017 Q1,Kaiapoi,28
2017,1,2017 Q1,Kaikohe,52
2017,1,2017 Q1,Kaikorai Valley,32
2017,1,2017 Q1,Kaikoura,12
2017,1,2017 Q1,Kaitaia,65
2017,1,2017 Q1,Kamo CPC,41
2017,1,2017 Q1,Kapiti,74
2017,1,2017 Q1,Karamea,1
2017,1,2017 Q1,Katikati,21
2017,1,2017 Q1,Kawakawa,44
2017,1,2017 Q1,Kawerau,24
2017,1,2017 Q1,Kawhia,9
2017,1,2017 Q1,Kerikeri,48
2017,1,2017 Q1,Kilbirnie,63
2017,1,2017 Q1,Kimbolton,2
2017,1,2017 Q1,Kohukohu,10
2017,1,2017 Q1,Kotemaori,4
2017,1,2017 Q1,Kumeu/Huapai,32
2017,1,2017 Q1,Kurow,1
2017,1,2017 Q1,Lake Tekapo,4
2017,1,2017 Q1,Lawrence,2
2017,1,2017 Q1,Leeston,11
2017,1,2017 Q1,Levin,70
2017,1,2017 Q1,Lincoln,20
2017,1,2017 Q1,Linton,15
2017,1,2017 Q1,Lower Hutt,101
2017,1,2017 Q1,Lumsden,3
2017,1,2017 Q1,Lyttelton,25
2017,1,2017 Q1,Manaia,2
2017,1,2017 Q1,Mangakino,11
2017,1,2017 Q1,Mangawhai,9
2017,1,2017 Q1,Mangere,165
2017,1,2017 Q1,Mangonui,27
2017,1,2017 Q1,Manurewa,230
2017,1,2017 Q1,Manutuke,5
2017,1,2017 Q1,Martinborough,12
2017,1,2017 Q1,Marton,20
2017,1,2017 Q1,Massey,102
2017,1,2017 Q1,Masterton,100
2017,1,2017 Q1,Matamata,54
2017,1,2017 Q1,Mataura,13
2017,1,2017 Q1,Matawai,1
2017,1,2017 Q1,Maungaturoto,16
2017,1,2017 Q1,Methven,5
2017,1,2017 Q1,Middlemarch,4
2017,1,2017 Q1,Milton,11
2017,1,2017 Q1,Mokau,3
2017,1,2017 Q1,Morrinsville,42
2017,1,2017 Q1,Mosgiel,28
2017,1,2017 Q1,Motueka,44
2017,1,2017 Q1,Mount Maunganui,94
2017,1,2017 Q1,Mount Wellington,85
2017,1,2017 Q1,Murchison,9
2017,1,2017 Q1,Murupara,16
2017,1,2017 Q1,Naenae,94
2017,1,2017 Q1,Napier,173
2017,1,2017 Q1,National Park,3
2017,1,2017 Q1,Nelson Central,92
2017,1,2017 Q1,New Brighton,104
2017,1,2017 Q1,New Lynn,103
2017,1,2017 Q1,New Plymouth Central,31
2017,1,2017 Q1,Newmarket,100
2017,1,2017 Q1,Ngaruawahia,48
2017,1,2017 Q1,Ngatea,11
2017,1,2017 Q1,Norsewood,2
2017,1,2017 Q1,North Shore Policing Centre,83
2017,1,2017 Q1,Nuhaka,9
2017,1,2017 Q1,Oamaru,29
2017,1,2017 Q1,Ohai,5
2017,1,2017 Q1,Ohakune,9
2017,1,2017 Q1,Okato,12
2017,1,2017 Q1,Omakau,1
2017,1,2017 Q1,Omarama,3
2017,1,2017 Q1,Onehunga,102
2017,1,2017 Q1,Onerahi CPC,26
2017,1,2017 Q1,Opotiki,38
2017,1,2017 Q1,Opunake,12
2017,1,2017 Q1,Orewa,66
2017,1,2017 Q1,Ormiston,129
2017,1,2017 Q1,Otahuhu,200
2017,1,2017 Q1,Otaki,27
2017,1,2017 Q1,Otautau,6
2017,1,2017 Q1,Otorohanga,21
2017,1,2017 Q1,Owaka,1
2017,1,2017 Q1,Oxford,7
2017,1,2017 Q1,Paeroa,28
2017,1,2017 Q1,Pahiatua,13
2017,1,2017 Q1,Paihia,29
2017,1,2017 Q1,Palmerston,9
2017,1,2017 Q1,Palmerston North,146
2017,1,2017 Q1,Papakura,151
2017,1,2017 Q1,Papamoa,44
2017,1,2017 Q1,Papanui,133
2017,1,2017 Q1,Patea,12
2017,1,2017 Q1,Picton,28
2017,1,2017 Q1,Piopio,7
2017,1,2017 Q1,Pleasant Point,4
2017,1,2017 Q1,Ponsonby,82
2017,1,2017 Q1,Porirua Central,70
2017,1,2017 Q1,Port Chalmers,5
2017,1,2017 Q1,Portobello,8
2017,1,2017 Q1,Pukekohe,90
2017,1,2017 Q1,Putaruru,32
2017,1,2017 Q1,Queenstown,48
2017,1,2017 Q1,Raetihi,11
2017,1,2017 Q1,Raglan,36
2017,1,2017 Q1,Rakaia,9
2017,1,2017 Q1,Ranfurly,4
2017,1,2017 Q1,Rangiora,40
2017,1,2017 Q1,Rawene,8
2017,1,2017 Q1,Reefton,8
2017,1,2017 Q1,Richmond,74
2017,1,2017 Q1,Riversdale,3
2017,1,2017 Q1,Riverton,9
2017,1,2017 Q1,Rolleston,24
2017,1,2017 Q1,Ross,1
2017,1,2017 Q1,Rotorua,215
2017,1,2017 Q1,Roxburgh,2
2017,1,2017 Q1,Ruakaka,25
2017,1,2017 Q1,Ruatoria,5
2017,1,2017 Q1,Ruawai,4
2017,1,2017 Q1,Russell,5
2017,1,2017 Q1,Shannon,7
2017,1,2017 Q1,St Andrews,3
2017,1,2017 Q1,Stratford,27
2017,1,2017 Q1,Taihape,13
2017,1,2017 Q1,Tairua,15
2017,1,2017 Q1,Takaka,7
2017,1,2017 Q1,Takapuna,59
2017,1,2017 Q1,Taneatua,11
2017,1,2017 Q1,Tapanui,1
2017,1,2017 Q1,Taradale,48
2017,1,2017 Q1,Taumarunui,32
2017,1,2017 Q1,Taupo,111
2017,1,2017 Q1,Tauranga,127
2017,1,2017 Q1,Tauranga South,117
2017,1,2017 Q1,Te Anau,10
2017,1,2017 Q1,Te Araroa,8
2017,1,2017 Q1,Te Aroha,16
2017,1,2017 Q1,Te Awamutu,56
2017,1,2017 Q1,Te Kaha,4
2017,1,2017 Q1,Te Karaka,4
2017,1,2017 Q1,Te Kauwhata,23
2017,1,2017 Q1,Te Kuiti,35
2017,1,2017 Q1,Te Puke,55
2017,1,2017 Q1,Temuka,18
2017,1,2017 Q1,Thames,41
2017,1,2017 Q1,Timaru,57
2017,1,2017 Q1,Tokomaru Bay,4
2017,1,2017 Q1,Tokoroa,66
2017,1,2017 Q1,Tolaga Bay,6
2017,1,2017 Q1,Tuakau,81
2017,1,2017 Q1,Tuatapere,4
2017,1,2017 Q1,Turangi,45
2017,1,2017 Q1,Twizel,3
2017,1,2017 Q1,Upper Hutt,79
2017,1,2017 Q1,Waiheke Island,24
2017,1,2017 Q1,Waihi,45
2017,1,2017 Q1,Waikari,1
2017,1,2017 Q1,Waikouaiti,3
2017,1,2017 Q1,Waimate,17
2017,1,2017 Q1,Wainuiomata,32
2017,1,2017 Q1,Waiouru,2
2017,1,2017 Q1,Waipawa,17
2017,1,2017 Q1,Waipu,8
2017,1,2017 Q1,Waipukurau,18
2017,1,2017 Q1,Wairoa,30
2017,1,2017 Q1,Waitangirua,95
2017,1,2017 Q1,Waitara,32
2017,1,2017 Q1,Wakefield,10
2017,1,2017 Q1,Wanaka,28
2017,1,2017 Q1,Warkworth,32
2017,1,2017 Q1,Waverley,7
2017,1,2017 Q1,Wellington Central,170
2017,1,2017 Q1,Wellsford,17
2017,1,2017 Q1,Westown,60
2017,1,2017 Q1,Westport,22
2017,1,2017 Q1,Whakatane,90
2017,1,2017 Q1,Whangamata,27
2017,1,2017 Q1,Whanganui,126
2017,1,2017 Q1,Whangaparaoa,36
2017,1,2017 Q1,Whangarei,137
2017,1,2017 Q1,Whitianga,32
2017,1,2017 Q1,Winton,10
2017,1,2017 Q1,Woodville,4
2017,1,2017 Q1,Wyndham,9
2017,2,2017 Q1,Akaroa,14
2017,2,2017 Q1,Alexandra,14
2017,2,2017 Q1,Amberley,12
2017,2,2017 Q1,Arthurs Pass,2
2017,2,2017 Q1,Ashburton,41
2017,2,2017 Q1,Auckland Airport,17
2017,2,2017 Q1,Auckland Central,205
2017,2,2017 Q1,Avondale,132
2017,2,2017 Q1,Balclutha,18
2017,2,2017 Q1,Balmoral,83
2017,2,2017 Q1,Bay View,19
2017,2,2017 Q1,Beachlands CCB,24
2017,2,2017 Q1,Bell Block,15
2017,2,2017 Q1,Benneydale,2
2017,2,2017 Q1,Blenheim,71
2017,2,2017 Q1,Bluff,6
2017,2,2017 Q1,Browns Bay,38
2017,2,2017 Q1,Bulls,11
2017,2,2017 Q1,Cambridge,42
2017,2,2017 Q1,Carterton,13
2017,2,2017 Q1,Chatham Islands,1
2017,2,2017 Q1,Cheviot,2
2017,2,2017 Q1,Christchurch,191
2017,2,2017 Q1,Christchurch Airport,4
2017,2,2017 Q1,Christchurch South,111
2017,2,2017 Q1,Clinton,3
2017,2,2017 Q1,Coromandel,10
2017,2,2017 Q1,Cromwell,23
2017,2,2017 Q1,Culverden,5
2017,2,2017 Q1,Dannevirke,24
2017,2,2017 Q1,Darfield,9
2017,2,2017 Q1,Dargaville,48
2017,2,2017 Q1,Dunedin Central,62
2017,2,2017 Q1,Dunedin North,54
2017,2,2017 Q1,Dunedin South,65
2017,2,2017 Q1,Edgecumbe,28
2017,2,2017 Q1,Eketahuna,3
2017,2,2017 Q1,Eltham,13
2017,2,2017 Q1,Fairlie,5
2017,2,2017 Q1,Featherston,22
2017,2,2017 Q1,Feilding,59
2017,2,2017 Q1,Fitzroy CPC,38
2017,2,2017 Q1,Flaxmere,47
2017,2,2017 Q1,Foxton,25
2017,2,2017 Q1,Franz Josef,6
2017,2,2017 Q1,Geraldine,3
2017,2,2017 Q1,Gisborne,129
2017,2,2017 Q1,Glen Innes,107
2017,2,2017 Q1,Glenfield,90
2017,2,2017 Q1,Gore,24
2017,2,2017 Q1,Granity,3
2017,2,2017 Q1,Great Barrier Island,2
2017,2,2017 Q1,Green Island,15
2017,2,2017 Q1,Greymouth,43
2017,2,2017 Q1,Greytown,11
2017,2,2017 Q1,Haast,2
2017,2,2017 Q1,Half-Moon Bay,1
2017,2,2017 Q1,Hamilton Central,276
2017,2,2017 Q1,Hamilton East,110
2017,2,2017 Q1,Hampden,2
2017,2,2017 Q1,Hanmer Springs,5
2017,2,2017 Q1,Hastings,165
2017,2,2017 Q1,Havelock,5
2017,2,2017 Q1,Havelock North,33
2017,2,2017 Q1,Hawera,46
2017,2,2017 Q1,Helensville,23
2017,2,2017 Q1,Henderson,199
2017,2,2017 Q1,Highbury,64
2017,2,2017 Q1,Hikurangi,10
2017,2,2017 Q1,Hokitika,20
2017,2,2017 Q1,Hornby,125
2017,2,2017 Q1,Houhora,8
2017,2,2017 Q1,Howick,92
2017,2,2017 Q1,Hunterville,6
2017,2,2017 Q1,Huntly,46
2017,2,2017 Q1,Inglewood,16
2017,2,2017 Q1,Invercargill Central,100
2017,2,2017 Q1,Johnsonville,61
2017,2,2017 Q1,Kaeo,11
2017,2,2017 Q1,Kaiapoi,29
2017,2,2017 Q1,Kaikohe,57
2017,2,2017 Q1,Kaikorai Valley,37
2017,2,2017 Q1,Kaikoura,10
2017,2,2017 Q1,Kaitaia,54
2017,2,2017 Q1,Kamo CPC,34
2017,2,2017 Q1,Kapiti,74
2017,2,2017 Q1,Karamea,4
2017,2,2017 Q1,Katikati,22
2017,2,2017 Q1,Kawakawa,30
2017,2,2017 Q1,Kawerau,27
2017,2,2017 Q1,Kawhia,3
2017,2,2017 Q1,Kerikeri,30
2017,2,2017 Q1,Kilbirnie,50
2017,2,2017 Q1,Kimbolton,2
2017,2,2017 Q1,Kohukohu,5
2017,2,2017 Q1,Kumeu/Huapai,35
2017,2,2017 Q1,Kurow,3
2017,2,2017 Q1,Lake Tekapo,3
2017,2,2017 Q1,Leeston,13
2017,2,2017 Q1,Levin,70
2017,2,2017 Q1,Lincoln,18
2017,2,2017 Q1,Linton,21
2017,2,2017 Q1,Lower Hutt,115
2017,2,2017 Q1,Lumsden,2
2017,2,2017 Q1,Lyttelton,13
2017,2,2017 Q1,Manaia,6
2017,2,2017 Q1,Mangakino,5
2017,2,2017 Q1,Mangawhai,12
2017,2,2017 Q1,Mangere,133
2017,2,2017 Q1,Mangonui,14
2017,2,2017 Q1,Manurewa,216
2017,2,2017 Q1,Manutuke,7
2017,2,2017 Q1,Martinborough,9
2017,2,2017 Q1,Marton,18
2017,2,2017 Q1,Massey,77
2017,2,2017 Q1,Masterton,81
2017,2,2017 Q1,Matamata,40
2017,2,2017 Q1,Mataura,10
2017,2,2017 Q1,Maungaturoto,8
2017,2,2017 Q1,Methven,7
2017,2,2017 Q1,Middlemarch,3
2017,2,2017 Q1,Milton,18
2017,2,2017 Q1,Mokau,6
2017,2,2017 Q1,Morrinsville,45
2017,2,2017 Q1,Mosgiel,23
2017,2,2017 Q1,Motueka,44
2017,2,2017 Q1,Mount Maunganui,69
2017,2,2017 Q1,Mount Wellington,80
2017,2,2017 Q1,Murchison,6
2017,2,2017 Q1,Murupara,13
2017,2,2017 Q1,Naenae,66
2017,2,2017 Q1,Napier,159
2017,2,2017 Q1,National Park,5
2017,2,2017 Q1,Nelson Central,126
2017,2,2017 Q1,New Brighton,113
2017,2,2017 Q1,New Lynn,92
2017,2,2017 Q1,New Plymouth Central,23
2017,2,2017 Q1,Newmarket,89
2017,2,2017 Q1,Ngaruawahia,49
2017,2,2017 Q1,Ngatea,13
2017,2,2017 Q1,Norsewood,2
2017,2,2017 Q1,North Shore Policing Centre,91
2017,2,2017 Q1,Nuhaka,1
2017,2,2017 Q1,Oamaru,39
2017,2,2017 Q1,Ohai,3
2017,2,2017 Q1,Ohakune,6
2017,2,2017 Q1,Okato,11
2017,2,2017 Q1,Omakau,2
2017,2,2017 Q1,Omarama,3
2017,2,2017 Q1,Onehunga,90
2017,2,2017 Q1,Onerahi CPC,21
2017,2,2017 Q1,Opotiki,31
2017,2,2017 Q1,Opunake,9
2017,2,2017 Q1,Orewa,63
2017,2,2017 Q1,Ormiston,138
2017,2,2017 Q1,Otahuhu,183
2017,2,2017 Q1,Otaki,28
2017,2,2017 Q1,Otautau,2
2017,2,2017 Q1,Otorohanga,17
2017,2,2017 Q1,Owaka,2
2017,2,2017 Q1,Oxford,8
2017,2,2017 Q1,Paeroa,30
2017,2,2017 Q1,Pahiatua,14
2017,2,2017 Q1,Paihia,23
2017,2,2017 Q1,Palmerston,6
2017,2,2017 Q1,Palmerston North,159
2017,2,2017 Q1,Papakura,152
2017,2,2017 Q1,Papamoa,39
2017,2,2017 Q1,Papanui,146
2017,2,2017 Q1,Patea,14
2017,2,2017 Q1,Picton,25
2017,2,2017 Q1,Piopio,5
2017,2,2017 Q1,Pleasant Point,4
2017,2,2017 Q1,Pongaroa,1
2017,2,2017 Q1,Ponsonby,73
2017,2,2017 Q1,Porangahau,3
2017,2,2017 Q1,Porirua Central,58
2017,2,2017 Q1,Port Chalmers,8
2017,2,2017 Q1,Portobello,3
2017,2,2017 Q1,Pukekohe,98
2017,2,2017 Q1,Putaruru,27
2017,2,2017 Q1,Queenstown,37
2017,2,2017 Q1,Raetihi,4
2017,2,2017 Q1,Raglan,13
2017,2,2017 Q1,Rakaia,3
2017,2,2017 Q1,Ranfurly,4
2017,2,2017 Q1,Rangiora,33
2017,2,2017 Q1,Rawene,11
2017,2,2017 Q1,Reefton,9
2017,2,2017 Q1,Richmond,71
2017,2,2017 Q1,Riversdale,3
2017,2,2017 Q1,Riverton,2
2017,2,2017 Q1,Rolleston,25
2017,2,2017 Q1,Rotorua,215
2017,2,2017 Q1,Roxburgh,2
2017,2,2017 Q1,Ruakaka,17
2017,2,2017 Q1,Ruatoria,12
2017,2,2017 Q1,Ruawai,3
2017,2,2017 Q1,Russell,5
2017,2,2017 Q1,Shannon,6
2017,2,2017 Q1,St Andrews,3
2017,2,2017 Q1,Stratford,18
2017,2,2017 Q1,Taihape,11
2017,2,2017 Q1,Tairua,8
2017,2,2017 Q1,Takaka,13
2017,2,2017 Q1,Takapuna,45
2017,2,2017 Q1,Taneatua,4
2017,2,2017 Q1,Tapanui,6
2017,2,2017 Q1,Taradale,36
2017,2,2017 Q1,Taumarunui,27
2017,2,2017 Q1,Taupo,85
2017,2,2017 Q1,Tauranga,142
2017,2,2017 Q1,Tauranga South,87
2017,2,2017 Q1,Te Anau,9
2017,2,2017 Q1,Te Araroa,2
2017,2,2017 Q1,Te Aroha,21
2017,2,2017 Q1,Te Awamutu,55
2017,2,2017 Q1,Te Kaha,9
2017,2,2017 Q1,Te Karaka,4
2017,2,2017 Q1,Te Kauwhata,24
2017,2,2017 Q1,Te Kuiti,23
2017,2,2017 Q1,Te Puke,41
2017,2,2017 Q1,Temuka,12
2017,2,2017 Q1,Thames,33
2017,2,2017 Q1,Timaru,66
2017,2,2017 Q1,Tokomaru Bay,1
2017,2,2017 Q1,Tokoroa,57
2017,2,2017 Q1,Tolaga Bay,3
2017,2,2017 Q1,Tuai,3
2017,2,2017 Q1,Tuakau,84
2017,2,2017 Q1,Tuatapere,5
2017,2,2017 Q1,Turangi,35
2017,2,2017 Q1,Twizel,1
2017,2,2017 Q1,Upper Hutt,71
2017,2,2017 Q1,Waiheke Island,25
2017,2,2017 Q1,Waihi,37
2017,2,2017 Q1,Waikari,2
2017,2,2017 Q1,Waikouaiti,4
2017,2,2017 Q1,Waimate,10
2017,2,2017 Q1,Wainuiomata,50
2017,2,2017 Q1,Waiouru,1
2017,2,2017 Q1,Waipawa,13
2017,2,2017 Q1,Waipu,10
2017,2,2017 Q1,Waipukurau,15
2017,2,2017 Q1,Wairoa,26
2017,2,2017 Q1,Waitangirua,88
2017,2,2017 Q1,Waitara,37
2017,2,2017 Q1,Wakefield,7
2017,2,2017 Q1,Wanaka,13
2017,2,2017 Q1,Warkworth,33
2017,2,2017 Q1,Waverley,13
2017,2,2017 Q1,Wellington Central,190
2017,2,2017 Q1,Wellsford,15
2017,2,2017 Q1,Westown,65
2017,2,2017 Q1,Westport,14
2017,2,2017 Q1,Whakatane,63
2017,2,2017 Q1,Whangamata,8
2017,2,2017 Q1,Whanganui,105
2017,2,2017 Q1,Whangaparaoa,34
2017,2,2017 Q1,Whangarei,125
2017,2,2017 Q1,Whitianga,24
2017,2,2017 Q1,Winton,5
2017,2,2017 Q1,Woodville,11
2017,2,2017 Q1,Wyndham,5
2017,3,2017 Q1,Akaroa,8
2017,3,2017 Q1,Alexandra,10
2017,3,2017 Q1,Amberley,10
2017,3,2017 Q1,Ashburton,68
2017,3,2017 Q1,Auckland Airport,23
2017,3,2017 Q1,Auckland Central,250
2017,3,2017 Q1,Auckland Harbour Bridge,2
2017,3,2017 Q1,Avondale,140
2017,3,2017 Q1,Balclutha,11
2017,3,2017 Q1,Balmoral,100
2017,3,2017 Q1,Bay View,10
2017,3,2017 Q1,Beachlands CCB,10
2017,3,2017 Q1,Bell Block,12
2017,3,2017 Q1,Benneydale,1
2017,3,2017 Q1,Blenheim,75
2017,3,2017 Q1,Bluff,2
